time x y theta
1739424912961803128 1.5333527326583862 53.99675750732422 -1.609474539756775
1739424913022585495 1.5308023691177368 53.915122985839844 -1.6131223440170288
1739424913083343099 1.528950572013855 53.8354606628418 -1.6177916526794434
1739424913143719212 1.525415301322937 53.79751205444336 -1.6317591667175293
1739424913204021472 1.520472764968872 53.735538482666016 -1.6368803977966309
1739424913264447727 1.5119410753250122 53.670989990234375 -1.6321135759353638
1739424913324750435 1.5025196075439453 53.60734939575195 -1.62979257106781
1739424913386322345 1.4907325506210327 53.53206253051758 -1.6323331594467163
1739424913446727641 1.4915119409561157 53.81010055541992 -1.6355174779891968
1739424913486965136 1.4832416772842407 53.74190902709961 -1.6319007873535156
1739424913547448477 1.4772508144378662 53.67637252807617 -1.627815842628479
1739424913627940426 1.471834659576416 53.61172866821289 -1.6305732727050781
1739424913690273075 1.468421220779419 53.54629135131836 -1.6321609020233154
1739424913750672643 1.4798136949539185 53.27278518676758 -1.6237704753875732
1739424913790924698 1.4786098003387451 53.18967056274414 -1.6210520267486572
1739424913851487940 1.4754689931869507 53.13232421875 -1.6233681440353394
1739424913911829559 1.4732630252838135 53.07050323486328 -1.6243278980255127
1739424913973075784 1.4687467813491821 53.011390686035156 -1.6232597827911377
1739424914033590646 1.462686538696289 52.949302673339844 -1.6232266426086426
1739424914095082562 1.457527995109558 52.76695251464844 -1.6298400163650513
1739424914155766219 1.4512320756912231 52.693992614746094 -1.6327481269836426
1739424914216099010 1.4464634656906128 52.621429443359375 -1.6291049718856812
1739424914297785320 1.4433491230010986 52.55802917480469 -1.6275205612182617
1739424914337990018 1.447479248046875 52.31895446777344 -1.6447616815567017
1739424914398428117 1.4451311826705933 52.258201599121094 -1.6453478336334229
1739424914458949828 1.4419842958450317 52.17916488647461 -1.6432567834854126
1739424914519295322 1.4392164945602417 52.10004806518555 -1.6410514116287231
1739424914580763399 1.4354610443115234 52.036067962646484 -1.6436866521835327
1739424914641516462 1.449234962463379 52.40394592285156 -1.6515077352523804
1739424914701990175 1.4441112279891968 52.344024658203125 -1.6495252847671509
1739424914762474064 1.4372174739837646 52.27928161621094 -1.6500599384307861
1739424914822828294 1.4298192262649536 52.20198059082031 -1.6531357765197754
1739424914883771430 1.4232499599456787 52.12465286254883 -1.6540471315383911
1739424914944081886 1.4449560642242432 52.243839263916016 -1.6517796516418457
1739424915004646924 1.441535234451294 52.18508529663086 -1.650723934173584
1739424915065112353 1.4376451969146729 52.1234130859375 -1.652971863746643
1739424915105384891 1.4340182542800903 52.0545539855957 -1.6530687808990479
1739424915186934699 1.430112361907959 51.97518539428711 -1.6511024236679077
1739424915227388447 1.426852822303772 51.90324783325195 -1.6483358144760132
1739424915287864627 1.445318579673767 51.28480911254883 -1.656569480895996
1739424915368473734 1.4382219314575195 51.22567367553711 -1.6567013263702393
1739424915408784702 1.4334219694137573 51.1662483215332 -1.655476689338684
1739424915490324814 1.425328254699707 51.095943450927734 -1.655411958694458
1739424915530545515 1.4156899452209473 51.01903533935547 -1.6601622104644775
1739424915611090399 1.4344874620437622 51.02733612060547 -1.6520344018936157
1739424915651507316 1.4292900562286377 50.967220306396484 -1.6488847732543945
1739424915711851662 1.425229549407959 50.907623291015625 -1.6492712497711182
1739424915773147685 1.421385645866394 50.84682846069336 -1.6510188579559326
1739424915833407586 1.4511324167251587 50.88119888305664 -1.6418243646621704
1739424915893927989 1.4487900733947754 50.80018997192383 -1.639947772026062
1739424915954408074 1.4464550018310547 50.73597717285156 -1.6394321918487549
1739424916014969180 1.4424455165863037 50.66950607299805 -1.6416120529174805
1739424916075781992 1.4380666017532349 50.614322662353516 -1.6396020650863647
1739424916136054152 1.4335229396820068 50.55514144897461 -1.6386162042617798
1739424916196448804 1.4541162252426147 50.015140533447266 -1.6363046169281006
1739424916256733347 1.447693943977356 49.93327713012695 -1.6414525508880615
1739424916317486162 1.443853497505188 49.86286926269531 -1.6403316259384155
1739424916377873038 1.4653793573379517 50.038936614990234 -1.645833969116211
1739424916438132878 1.461609125137329 49.97777557373047 -1.6461158990859985
1739424916498527466 1.4577271938323975 49.91419219970703 -1.6485519409179688
1739424916558818217 1.4536912441253662 49.839561462402344 -1.647286057472229
1739424916619562936 1.4489519596099854 49.7567253112793 -1.6457992792129517
1739424916679971507 1.4793051481246948 50.1894645690918 -1.647058367729187
1739424916740262130 1.4760725498199463 50.128238677978516 -1.6471365690231323
1739424916800623599 1.4696145057678223 50.06389617919922 -1.646538257598877
1739424916861135398 1.4622797966003418 50.00296401977539 -1.6466690301895142
1739424916922849650 1.4542236328125 49.927433013916016 -1.6480281352996826
1739424916983329354 1.4594142436981201 49.850929260253906 -1.644575834274292
1739424917043652970 1.454964518547058 49.77891540527344 -1.6411094665527344
1739424917104264002 1.4492214918136597 49.71017837524414 -1.6392848491668701
1739424917164667329 1.4458290338516235 49.649757385253906 -1.6416196823120117
1739424917225676265 1.4424601793289185 49.57706069946289 -1.6414331197738647
1739424917286193476 1.4404393434524536 49.44639587402344 -1.6401726007461548
1739424917346512134 1.4376643896102905 49.37199401855469 -1.6388306617736816
1739424917407074047 1.4317777156829834 49.299007415771484 -1.6409218311309814
1739424917447331807 1.4275062084197998 49.238399505615234 -1.6415185928344727
