time linear_x linear_y linear_z angular_x angular_y angular_z
1739424900105642432 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900122326157 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900138974683 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900155864800 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900172334100 1.2779301404953003 0.0 0.0 0.0 0.0 0.0
1739424900188983586 1.2779301404953003 0.0 0.0 0.0 0.0 0.0
1739424900205642767 1.2779301404953003 0.0 0.0 0.0 0.0 0.0
1739424900222315164 1.2779301404953003 0.0 0.0 0.0 0.0 0.0
1739424900239235840 1.2779301404953003 0.0 0.0 0.0 0.0 0.0
1739424900255654198 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424900272324323 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424900289001040 1.2395957708358765 0.0 0.0 0.0 0.0 0.0
1739424900305661950 1.218943476676941 0.0 0.0 0.0 0.0 0.0
1739424900322352458 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424900338989016 1.1570557355880737 0.0 0.0 0.0 0.0 0.0
1739424900355645094 1.1011080741882324 0.0 0.0 0.0 0.0 0.0
1739424900372322130 1.0951679944992065 0.0 0.0 0.0 0.0 0.0
1739424900388996191 1.0951679944992065 0.0 0.0 0.0 0.0 0.0
1739424900405656429 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424900425101105 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424900439024006 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424900455644597 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424900472317441 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424900488989742 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424900505649372 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900522308169 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900539215213 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900555647363 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900572332976 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900588989341 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900605645099 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900622330647 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900638975461 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900655647954 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900672317503 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900688993420 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424900705669561 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900722312935 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900739004979 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900755655489 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900772310351 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900788976988 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900805644937 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424900822321430 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900839276728 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900855645744 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900872372955 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900888999658 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900905643224 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900922321221 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900938979378 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900955652063 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900972322604 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424900988980953 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901005646087 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901022324084 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901038983171 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901055645649 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901072309599 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901088976654 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901105641660 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901122319178 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901138983896 1.0745848417282104 0.0 0.0 0.0 0.0 0.0
1739424901155743299 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901172314900 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901188998274 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901205642897 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901222321471 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901238977101 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901255644507 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901272537537 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901288975608 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901305670277 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424901322331795 1.0863269567489624 0.0 0.0 0.0 0.0 0.0
1739424901339056255 1.1040091514587402 0.0 0.0 0.0 0.0 0.0
1739424901355645265 1.1040091514587402 0.0 0.0 0.0 0.0 0.0
1739424901372325150 1.1216912269592285 0.0 0.0 0.0 0.0 0.0
1739424901389004588 1.1423436403274536 0.0 0.0 0.0 0.0 0.0
1739424901405643291 1.1423436403274536 0.0 0.0 0.0 0.0 0.0
1739424901422331753 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901438981303 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901455641606 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901472330259 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901489104861 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901505713134 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901522438650 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901539293953 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901555654682 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901572317641 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901589211214 1.1600258350372314 0.0 0.0 0.0 0.0 0.0
1739424901605664901 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901622319411 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901638983330 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901655649488 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901672330333 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901688994636 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901705647802 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424901722344199 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901738983511 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901756038326 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901772317779 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901790646723 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901805645104 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901822321213 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901838986860 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901855658618 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901872324456 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901889000374 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424901905664100 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424901922321075 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424901938990657 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424901955756555 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424901972319869 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424901988989387 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424902005642042 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424902022319529 1.195390224456787 0.0 0.0 0.0 0.0 0.0
1739424902039210128 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902055662631 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902072352309 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902089334905 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902105646613 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902122322180 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902138978068 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902155652131 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902172323410 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902188994113 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902205655984 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902222320447 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902240991619 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902255648830 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902272309165 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902288984092 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902305650348 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902322313595 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902338985514 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902355652921 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902372313481 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902389273069 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902405644071 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902422321270 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902438982501 1.1777080297470093 0.0 0.0 0.0 0.0 0.0
1739424902455655380 1.1718369722366333 0.0 0.0 0.0 0.0 0.0
1739424902472341379 1.1570557355880737 0.0 0.0 0.0 0.0 0.0
1739424902489026609 1.139373540878296 0.0 0.0 0.0 0.0 0.0
1739424902505667618 1.1187903881072998 0.0 0.0 0.0 0.0 0.0
1739424902522332241 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424902538988065 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424902555757100 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424902572308479 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424902589018925 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424902605654653 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424902622322637 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902638983516 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902655771495 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902672325242 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902688986602 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902705658393 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902722315304 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902739004918 1.1128501892089844 0.0 0.0 0.0 0.0 0.0
1739424902755659526 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902772320854 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902789127552 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902805652276 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902822313924 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424902839016401 1.0951679944992065 0.0 0.0 0.0 0.0 0.0
1739424902856185774 1.0951679944992065 0.0 0.0 0.0 0.0 0.0
1739424902872318257 1.0951679944992065 0.0 0.0 0.0 0.0 0.0
1739424902888990784 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424902905646896 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424902922315743 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424902938982926 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424902955644477 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424902972321004 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424902988989627 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903005651659 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903022318651 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903039004811 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903055742328 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903072326699 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903088984700 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903105653644 1.0774857997894287 0.0 0.0 0.0 0.0 0.0
1739424903122332444 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903139001388 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903155653501 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903172312653 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903189016572 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903207455402 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903222316766 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903238983950 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903255652990 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903272320143 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903288985759 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903305651503 1.0716147422790527 0.0 0.0 0.0 0.0 0.0
1739424903322298496 1.0716147422790527 0.0 0.0 0.0 0.0 -0.043543290346860886
1739424903339006383 1.0716147422790527 0.0 0.0 0.0 0.0 -0.09327449649572372
1739424903355653344 1.0716147422790527 0.0 0.0 0.0 0.0 -0.18168550729751587
1739424903372343311 1.0716147422790527 0.0 0.0 0.0 0.0 -0.21855221688747406
1739424903388989696 1.0716147422790527 0.0 0.0 0.0 0.0 -0.28114792704582214
1739424903405655121 1.0716147422790527 0.0 0.0 0.0 0.0 -0.3456430733203888
1739424903422341056 1.0716147422790527 0.0 0.0 0.0 0.0 -0.38246655464172363
1739424903439000785 1.0863269567489624 0.0 0.0 0.0 0.0 -0.4451054334640503
1739424903455666625 1.0863269567489624 0.0 0.0 0.0 0.0 -0.49483662843704224
1739424903472649637 1.1040091514587402 0.0 0.0 0.0 0.0 -0.5832476615905762
1739424903488988706 1.1040091514587402 0.0 0.0 0.0 0.0 -0.6716586947441101
1739424903505661362 1.1040091514587402 0.0 0.0 0.0 0.0 -0.6845231652259827
1739424903522335970 1.1040091514587402 0.0 0.0 0.0 0.0 -0.7471621036529541
1739424903539011890 1.1040091514587402 0.0 0.0 0.0 0.0 -0.760069727897644
1739424903555662947 1.1040091514587402 0.0 0.0 0.0 0.0 -0.760069727897644
1739424903572333523 1.1216912269592285 0.0 0.0 0.0 0.0 -0.809800922870636
1739424903589008387 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903605645524 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903622330595 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903639006995 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903655683171 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903672539340 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903688980037 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903705648117 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903722335173 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903739066835 1.1216912269592285 0.0 0.0 0.0 0.0 -0.8134703636169434
1739424903757533983 1.115820288658142 0.0 0.0 0.0 0.0 -0.8005627393722534
1739424903772330806 1.115820288658142 0.0 0.0 0.0 0.0 -0.771121084690094
1739424903789011813 1.115820288658142 0.0 0.0 0.0 0.0 -0.7692648768424988
1739424903805662774 1.115820288658142 0.0 0.0 0.0 0.0 -0.7342543601989746
1739424903822315463 1.115820288658142 0.0 0.0 0.0 0.0 -0.7342543601989746
1739424903840601819 1.127631425857544 0.0 0.0 0.0 0.0 -0.6587510108947754
1739424903856620995 1.127631425857544 0.0 0.0 0.0 0.0 -0.6568947434425354
1739424903872602125 1.127631425857544 0.0 0.0 0.0 0.0 -0.6090198159217834
1739424903888998407 1.1453137397766113 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424903906417499 1.1453137397766113 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424903922314441 1.1453137397766113 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424903938978233 1.1453137397766113 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424903955734182 1.1453137397766113 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424903972334489 1.14821457862854 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424903989365915 1.14821457862854 0.0 0.0 0.0 0.0 -0.6071634888648987
1739424904005656665 1.14821457862854 0.0 0.0 0.0 0.0 -0.5961121320724487
1739424904022334474 1.14821457862854 0.0 0.0 0.0 0.0 -0.5850607752799988
1739424904039002748 1.14821457862854 0.0 0.0 0.0 0.0 -0.5721963047981262
1739424904055658125 1.14821457862854 0.0 0.0 0.0 0.0 -0.5592886209487915
1739424904072326974 1.14821457862854 0.0 0.0 0.0 0.0 -0.5463809370994568
1739424904088989104 1.14821457862854 0.0 0.0 0.0 0.0 -0.5095574259757996
1739424904105674048 1.14821457862854 0.0 0.0 0.0 0.0 -0.45796993374824524
1739424904122581097 1.14821457862854 0.0 0.0 0.0 0.0 -0.4451054334640503
1739424904138987876 1.1335026025772095 0.0 0.0 0.0 0.0 -0.3456430733203888
1739424904155658165 1.1335026025772095 0.0 0.0 0.0 0.0 -0.29591184854507446
1739424904172338822 1.1335026025772095 0.0 0.0 0.0 0.0 -0.29591184854507446
1739424904188990871 1.1335026025772095 0.0 0.0 0.0 0.0 -0.20750084519386292
1739424904205659945 1.1335026025772095 0.0 0.0 0.0 0.0 -0.09327449649572372
1739424904222350809 1.115820288658142 0.0 0.0 0.0 0.0 -0.019627422094345093
1739424904240651693 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424904257811820 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424904272312718 1.0981380939483643 0.0 0.0 0.0 0.0 0.0
1739424904289147513 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904305646513 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904322315618 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904338976915 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904355642021 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904372317078 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904388990695 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904405652376 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904422325193 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904438986939 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904455667659 1.1099491119384766 0.0 0.0 0.0 0.0 0.0
1739424904472695215 1.1099491119384766 0.0 0.0 0.0 0.0 0.0416870042681694
1739424904489007278 1.1099491119384766 0.0 0.0 0.0 0.0 0.2553325891494751
1739424904505963540 1.1099491119384766 0.0 0.0 0.0 0.0 0.3547949492931366
1739424904522326161 1.1099491119384766 0.0 0.0 0.0 0.0 0.3547949492931366
1739424904538995650 1.1099491119384766 0.0 0.0 0.0 0.0 0.5187093019485474
1739424904555669555 1.1099491119384766 0.0 0.0 0.0 0.0 0.620028018951416
1739424904572322309 1.1099491119384766 0.0 0.0 0.0 0.0 0.631079375743866
1739424904588992182 1.1099491119384766 0.0 0.0 0.0 0.0 0.6439870595932007
1739424904605665767 1.1099491119384766 0.0 0.0 0.0 0.0 0.656851589679718
1739424904622315385 1.1099491119384766 0.0 0.0 0.0 0.0 0.656851589679718
1739424904638977610 1.1099491119384766 0.0 0.0 0.0 0.0 0.656851589679718
1739424904655656379 1.1099491119384766 0.0 0.0 0.0 0.0 0.656851589679718
1739424904672336972 1.1099491119384766 0.0 0.0 0.0 0.0 0.6531821489334106
1739424904688987774 1.1099491119384766 0.0 0.0 0.0 0.0 0.6531821489334106
1739424904705657647 1.1099491119384766 0.0 0.0 0.0 0.0 0.6531821489334106
1739424904722327488 1.1099491119384766 0.0 0.0 0.0 0.0 0.6531821489334106
1739424904739003409 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904755648643 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904772322836 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904789009957 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904805654871 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904822331816 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904838992825 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904855653931 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904872314076 1.1099491119384766 0.0 0.0 0.0 0.0 0.6421307325363159
1739424904888992941 1.1099491119384766 0.0 0.0 0.0 0.0 0.6071203351020813
1739424904905667614 1.1099491119384766 0.0 0.0 0.0 0.0 0.5942558646202087
1739424904922329327 1.1099491119384766 0.0 0.0 0.0 0.0 0.5573891401290894
1739424904939016736 1.1099491119384766 0.0 0.0 0.0 0.0 0.5445246696472168
1739424904955673873 1.1099491119384766 0.0 0.0 0.0 0.0 0.5316169857978821
1739424904972333667 1.1099491119384766 0.0 0.0 0.0 0.0 0.5187093019485474
1739424904989004692 1.1099491119384766 0.0 0.0 0.0 0.0 0.4689781367778778
1739424905005656422 1.1099491119384766 0.0 0.0 0.0 0.0 0.4653087258338928
1739424905022329688 1.1099491119384766 0.0 0.0 0.0 0.0 0.4063824415206909
1739424905038987627 1.1099491119384766 0.0 0.0 0.0 0.0 0.3677026331424713
1739424905056735541 1.1099491119384766 0.0 0.0 0.0 0.0 0.2921561300754547
1739424905072730208 1.1099491119384766 0.0 0.0 0.0 0.0 0.2792915999889374
1739424905088996961 1.1128501892089844 0.0 0.0 0.0 0.0 0.2792915999889374
1739424905105661940 1.127631425857544 0.0 0.0 0.0 0.0 0.2921561300754547
1739424905122336774 1.127631425857544 0.0 0.0 0.0 0.0 0.30506378412246704
1739424905138994648 1.127631425857544 0.0 0.0 0.0 0.0 0.30506378412246704
1739424905155663146 1.127631425857544 0.0 0.0 0.0 0.0 0.34374359250068665
1739424905172322077 1.127631425857544 0.0 0.0 0.0 0.0 0.34374359250068665
1739424905188990927 1.127631425857544 0.0 0.0 0.0 0.0 0.34374359250068665
1739424905205659489 1.127631425857544 0.0 0.0 0.0 0.0 0.3308359384536743
1739424905222329108 1.127631425857544 0.0 0.0 0.0 0.0 0.31797143816947937
1739424905239185311 1.127631425857544 0.0 0.0 0.0 0.0 0.2553325891494751
1739424905255678104 1.127631425857544 0.0 0.0 0.0 0.0 0.15401390194892883
1739424905272332202 1.127631425857544 0.0 0.0 0.0 0.0 0.09141819924116135
1739424905288992893 1.127631425857544 0.0 0.0 0.0 0.0 0.0
1739424905305653327 1.127631425857544 0.0 0.0 0.0 0.0 0.0
1739424905322336353 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424905338995764 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424905355658310 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424905372440020 1.1835789680480957 0.0 0.0 0.0 0.0 0.0
1739424905388980715 1.1835789680480957 0.0 0.0 0.0 0.0 0.0
1739424905405664477 1.1835789680480957 0.0 0.0 0.0 0.0 0.0
1739424905422430763 1.1835789680480957 0.0 0.0 0.0 0.0 0.0
1739424905438985250 1.1835789680480957 0.0 0.0 0.0 0.0 0.0
1739424905456916293 1.186549186706543 0.0 0.0 0.0 0.0 0.0
1739424905472415107 1.186549186706543 0.0 0.0 0.0 0.0 0.0
1739424905489014392 1.186549186706543 0.0 0.0 0.0 0.0 0.0
1739424905505656139 1.186549186706543 0.0 0.0 0.0 0.0 0.0
1739424905522323581 1.186549186706543 0.0 0.0 0.0 0.0 0.0
1739424905538990128 1.186549186706543 0.0 0.0 0.0 0.0 0.0
1739424905555665794 1.186549186706543 0.0 0.0 0.0 0.0 -0.1559133678674698
1739424905572332340 1.186549186706543 0.0 0.0 0.0 0.0 -0.21855221688747406
1739424905588992262 1.186549186706543 0.0 0.0 0.0 0.0 -0.3695589303970337
1739424905605666584 1.186549186706543 0.0 0.0 0.0 0.0 -0.49483662843704224
1739424905622342954 1.186549186706543 0.0 0.0 0.0 0.0 -0.5335164666175842
1739424905639011389 1.186549186706543 0.0 0.0 0.0 0.0 -0.5832476615905762
1739424905655645328 1.186549186706543 0.0 0.0 0.0 0.0 -0.5832476615905762
1739424905672783377 1.2042313814163208 0.0 0.0 0.0 0.0 -0.5961121320724487
1739424905688998228 1.2042313814163208 0.0 0.0 0.0 0.0 -0.6458433270454407
1739424905705659846 1.2042313814163208 0.0 0.0 0.0 0.0 -0.6587510108947754
1739424905722345848 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7084822654724121
1739424905738987435 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7084822654724121
1739424905755660797 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7084822654724121
1739424905774619802 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7084822654724121
1739424905788986786 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905805651541 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905822322183 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905838976569 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905855656171 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905872332509 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905889000271 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905905653090 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905922314805 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905938981319 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905955633946 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905972314828 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424905989110841 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424906005806666 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424906022320899 1.2042313814163208 0.0 0.0 0.0 0.0 -0.7066258788108826
1739424906040844978 1.2042313814163208 0.0 0.0 0.0 0.0 -0.5335164666175842
1739424906056836670 1.2042313814163208 0.0 0.0 0.0 0.0 -0.45796993374824524
1739424906072860969 1.2042313814163208 0.0 0.0 0.0 0.0 -0.25723204016685486
